Name,Reference,Distorted,Metric,Metric_val,Mask,Time,Comparison,Codec,Preset,Sequence,Crf,Real_bitrate,Subjective,Video_name
wedding_party,wedding_party_short_1920x1080_24.yuv,enc_res_bytedance_mv_subjective_wedding_party_short_2000,ssim_simple,0.9347,False,239.66666666666663,2019,bytedance,mv_subjective,wedding_party_short,2000,3648,5.186894996020922,enc_res_bytedance_mv_subjective_wedding_party_short_2000
wedding_party,wedding_party_short_1920x1080_24.yuv,enc_res_bytedance_mv_subjective_wedding_party_short_2000,ssim_weighted,0.9358,True,239.66666666666663,2019,bytedance,mv_subjective,wedding_party_short,2000,3648,5.186894996020922,enc_res_bytedance_mv_subjective_wedding_party_short_2000
wedding_party,wedding_party_short_1920x1080_24.yuv,enc_res_bytedance_mv_subjective_wedding_party_short_2000,ssim_fullframe,0.9083,True,239.66666666666663,2019,bytedance,mv_subjective,wedding_party_short,2000,3648,5.186894996020922,enc_res_bytedance_mv_subjective_wedding_party_short_2000
wedding_party,wedding_party_short_1920x1080_24.yuv,enc_res_bytedance_mv_subjective_wedding_party_short_1000,ssim_simple,0.9105,False,239.66666666666663,2019,bytedance,mv_subjective,wedding_party_short,1000,1835,3.119769105884993,enc_res_bytedance_mv_subjective_wedding_party_short_1000
wedding_party,wedding_party_short_1920x1080_24.yuv,enc_res_bytedance_mv_subjective_wedding_party_short_1000,ssim_weighted,0.9044,True,239.66666666666663,2019,bytedance,mv_subjective,wedding_party_short,1000,1835,3.119769105884993,enc_res_bytedance_mv_subjective_wedding_party_short_1000
wedding_party,wedding_party_short_1920x1080_24.yuv,enc_res_bytedance_mv_subjective_wedding_party_short_1000,ssim_fullframe,0.8837,True,239.66666666666663,2019,bytedance,mv_subjective,wedding_party_short,1000,1835,3.119769105884993,enc_res_bytedance_mv_subjective_wedding_party_short_1000
wedding_party,wedding_party_short_1920x1080_24.yuv,enc_res_huawei_20190725_mv_subjective_wedding_party_short_1000,ssim_simple,0.9206,False,244.0,2019,huawei_20190725,mv_subjective,wedding_party_short,1000,1879,4.035637475157885,enc_res_huawei_20190725_mv_subjective_wedding_party_short_1000
wedding_party,wedding_party_short_1920x1080_24.yuv,enc_res_huawei_20190725_mv_subjective_wedding_party_short_1000,ssim_weighted,0.9168,True,244.0,2019,huawei_20190725,mv_subjective,wedding_party_short,1000,1879,4.035637475157885,enc_res_huawei_20190725_mv_subjective_wedding_party_short_1000
wedding_party,wedding_party_short_1920x1080_24.yuv,enc_res_huawei_20190725_mv_subjective_wedding_party_short_1000,ssim_fullframe,0.8911,True,244.0,2019,huawei_20190725,mv_subjective,wedding_party_short,1000,1879,4.035637475157885,enc_res_huawei_20190725_mv_subjective_wedding_party_short_1000
wedding_party,wedding_party_short_1920x1080_24.yuv,enc_res_bytedance_mv_subjective_wedding_party_short_4000,ssim_simple,0.9468,False,248.3333333333333,2019,bytedance,mv_subjective,wedding_party_short,4000,7323,5.8263090000312925,enc_res_bytedance_mv_subjective_wedding_party_short_4000
wedding_party,wedding_party_short_1920x1080_24.yuv,enc_res_bytedance_mv_subjective_wedding_party_short_4000,ssim_weighted,0.9511,True,248.3333333333333,2019,bytedance,mv_subjective,wedding_party_short,4000,7323,5.8263090000312925,enc_res_bytedance_mv_subjective_wedding_party_short_4000
wedding_party,wedding_party_short_1920x1080_24.yuv,enc_res_bytedance_mv_subjective_wedding_party_short_4000,ssim_fullframe,0.9246,True,248.3333333333333,2019,bytedance,mv_subjective,wedding_party_short,4000,7323,5.8263090000312925,enc_res_bytedance_mv_subjective_wedding_party_short_4000
wedding_party,wedding_party_short_1920x1080_24.yuv,enc_res_huawei_20190725_mv_subjective_wedding_party_short_2000,ssim_simple,0.935,False,243.66666666666663,2019,huawei_20190725,mv_subjective,wedding_party_short,2000,3120,5.019781421632181,enc_res_huawei_20190725_mv_subjective_wedding_party_short_2000
wedding_party,wedding_party_short_1920x1080_24.yuv,enc_res_huawei_20190725_mv_subjective_wedding_party_short_2000,ssim_weighted,0.9365,True,243.66666666666663,2019,huawei_20190725,mv_subjective,wedding_party_short,2000,3120,5.019781421632181,enc_res_huawei_20190725_mv_subjective_wedding_party_short_2000
wedding_party,wedding_party_short_1920x1080_24.yuv,enc_res_huawei_20190725_mv_subjective_wedding_party_short_2000,ssim_fullframe,0.9085,True,243.66666666666663,2019,huawei_20190725,mv_subjective,wedding_party_short,2000,3120,5.019781421632181,enc_res_huawei_20190725_mv_subjective_wedding_party_short_2000
wedding_party,wedding_party_short_1920x1080_24.yuv,enc_res_huawei_20190725_mv_subjective_wedding_party_short_4000,ssim_simple,0.9439,False,243.66666666666663,2019,huawei_20190725,mv_subjective,wedding_party_short,4000,5119,5.45587752092074,enc_res_huawei_20190725_mv_subjective_wedding_party_short_4000
wedding_party,wedding_party_short_1920x1080_24.yuv,enc_res_huawei_20190725_mv_subjective_wedding_party_short_4000,ssim_weighted,0.9477,True,243.66666666666663,2019,huawei_20190725,mv_subjective,wedding_party_short,4000,5119,5.45587752092074,enc_res_huawei_20190725_mv_subjective_wedding_party_short_4000
