Name,Reference,Distorted,Metric,Metric_val,Mask,Time,Comparison,Codec,Preset,Sequence,Crf,Real_bitrate,Subjective,Video_name
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_bytedance_mv_subjective_crowd_run_short_1000,ssim_simple,0.7324,False,420.3333333333333,2019,bytedance,mv_subjective,crowd_run_short,1000,1230,2.0664099335720056,enc_res_bytedance_mv_subjective_crowd_run_short_1000
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_bytedance_mv_subjective_crowd_run_short_1000,ssim_weighted,0.701,True,420.3333333333333,2019,bytedance,mv_subjective,crowd_run_short,1000,1230,2.0664099335720056,enc_res_bytedance_mv_subjective_crowd_run_short_1000
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_bytedance_mv_subjective_crowd_run_short_1000,ssim_fullframe,0.4156,True,420.3333333333333,2019,bytedance,mv_subjective,crowd_run_short,1000,1230,2.0664099335720056,enc_res_bytedance_mv_subjective_crowd_run_short_1000
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_bytedance_mv_subjective_crowd_run_short_2000,ssim_simple,0.7574,False,420.3333333333333,2019,bytedance,mv_subjective,crowd_run_short,2000,2455,3.94461537100974,enc_res_bytedance_mv_subjective_crowd_run_short_2000
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_bytedance_mv_subjective_crowd_run_short_2000,ssim_weighted,0.7363,True,420.3333333333333,2019,bytedance,mv_subjective,crowd_run_short,2000,2455,3.94461537100974,enc_res_bytedance_mv_subjective_crowd_run_short_2000
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_bytedance_mv_subjective_crowd_run_short_2000,ssim_fullframe,0.4487,True,420.3333333333333,2019,bytedance,mv_subjective,crowd_run_short,2000,2455,3.94461537100974,enc_res_bytedance_mv_subjective_crowd_run_short_2000
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_bytedance_mv_subjective_crowd_run_short_4000,ssim_simple,0.772,False,339.3333333333333,2019,bytedance,mv_subjective,crowd_run_short,4000,4909,6.03557442610823,enc_res_bytedance_mv_subjective_crowd_run_short_4000
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_bytedance_mv_subjective_crowd_run_short_4000,ssim_weighted,0.7554,True,339.3333333333333,2019,bytedance,mv_subjective,crowd_run_short,4000,4909,6.03557442610823,enc_res_bytedance_mv_subjective_crowd_run_short_4000
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_bytedance_mv_subjective_crowd_run_short_4000,ssim_fullframe,0.4715,True,339.3333333333333,2019,bytedance,mv_subjective,crowd_run_short,4000,4909,6.03557442610823,enc_res_bytedance_mv_subjective_crowd_run_short_4000
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_huawei_mv_subjective_crowd_run_short_1000,ssim_simple,0.7508,False,339.0,2019,huawei,mv_subjective,crowd_run_short,1000,1289,1.9076107362089727,enc_res_huawei_mv_subjective_crowd_run_short_1000
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_huawei_mv_subjective_crowd_run_short_1000,ssim_weighted,0.7124,True,339.0,2019,huawei,mv_subjective,crowd_run_short,1000,1289,1.9076107362089727,enc_res_huawei_mv_subjective_crowd_run_short_1000
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_huawei_mv_subjective_crowd_run_short_1000,ssim_fullframe,0.4243,True,339.0,2019,huawei,mv_subjective,crowd_run_short,1000,1289,1.9076107362089727,enc_res_huawei_mv_subjective_crowd_run_short_1000
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_huawei_mv_subjective_crowd_run_short_4000,ssim_simple,0.7778,False,329.6666666666667,2019,huawei,mv_subjective,crowd_run_short,4000,4947,6.254181889087287,enc_res_huawei_mv_subjective_crowd_run_short_4000
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_huawei_mv_subjective_crowd_run_short_4000,ssim_weighted,0.7607,True,329.6666666666667,2019,huawei,mv_subjective,crowd_run_short,4000,4947,6.254181889087287,enc_res_huawei_mv_subjective_crowd_run_short_4000
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_huawei_mv_subjective_crowd_run_short_4000,ssim_fullframe,0.4783,True,329.6666666666667,2019,huawei,mv_subjective,crowd_run_short,4000,4947,6.254181889087287,enc_res_huawei_mv_subjective_crowd_run_short_4000
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_huawei_mv_subjective_crowd_run_short_2000,ssim_simple,0.7689,False,329.6666666666667,2019,huawei,mv_subjective,crowd_run_short,2000,2494,4.33094046822468,enc_res_huawei_mv_subjective_crowd_run_short_2000
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_huawei_mv_subjective_crowd_run_short_2000,ssim_weighted,0.7451,True,329.6666666666667,2019,huawei,mv_subjective,crowd_run_short,2000,2494,4.33094046822468,enc_res_huawei_mv_subjective_crowd_run_short_2000
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_huawei_mv_subjective_crowd_run_short_2000,ssim_fullframe,0.4556,True,329.6666666666667,2019,huawei,mv_subjective,crowd_run_short,2000,2494,4.33094046822468,enc_res_huawei_mv_subjective_crowd_run_short_2000
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_sif_mv_subjective_crowd_run_short_2000,ssim_simple,0.7072,False,328.6666666666667,2019,sif,mv_subjective,crowd_run_short,2000,2381,1.807949742005836,enc_res_sif_mv_subjective_crowd_run_short_2000
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_sif_mv_subjective_crowd_run_short_2000,ssim_weighted,0.6627,True,328.6666666666667,2019,sif,mv_subjective,crowd_run_short,2000,2381,1.807949742005836,enc_res_sif_mv_subjective_crowd_run_short_2000
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_sif_mv_subjective_crowd_run_short_2000,ssim_fullframe,0.3884,True,328.6666666666667,2019,sif,mv_subjective,crowd_run_short,2000,2381,1.807949742005836,enc_res_sif_mv_subjective_crowd_run_short_2000
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_sif_mv_subjective_crowd_run_short_1000,ssim_simple,0.658,False,329.0,2019,sif,mv_subjective,crowd_run_short,1000,1066,0.7568062476898985,enc_res_sif_mv_subjective_crowd_run_short_1000
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_sif_mv_subjective_crowd_run_short_1000,ssim_weighted,0.5762,True,329.0,2019,sif,mv_subjective,crowd_run_short,1000,1066,0.7568062476898985,enc_res_sif_mv_subjective_crowd_run_short_1000
