DEBUG   || 2022-10-17 22:27:45.792 || Started logging
DEBUG   || 2022-10-17 22:29:44.602 || Ssim:, 0.7702540159225464, 0.7602468729019165, 0.45742106437683105
DEBUG   || 2022-10-17 22:29:45.303 || Ssim:, 0.8043943643569946, 0.8061963319778442, 0.513126790523529
DEBUG   || 2022-10-17 22:29:47.465 || Shapes: torch.Size([10, 3, 1080, 1920]), torch.Size([10, 3, 1080, 1920]), torch.Size([10, 3, 1080, 1920])
DEBUG   || 2022-10-17 22:29:47.517 || Means:, 0.38256898522377014, 0.39192458987236023, 0.1219085305929184
DEBUG   || 2022-10-17 22:29:48.122 || Shapes: torch.Size([10, 3, 1080, 1920]), torch.Size([10, 3, 1080, 1920]), torch.Size([10, 3, 1080, 1920])
DEBUG   || 2022-10-17 22:29:48.180 || Means:, 0.3819882869720459, 0.39192458987236023, 0.1219085305929184
DEBUG   || 2022-10-17 22:30:04.061 || Ssim:, 0.7668723464012146, 0.7586686015129089, 0.452968031167984
DEBUG   || 2022-10-17 22:30:04.555 || Ssim:, 0.8002298474311829, 0.8077634572982788, 0.5093134641647339
DEBUG   || 2022-10-17 22:30:06.884 || Shapes: torch.Size([10, 3, 1080, 1920]), torch.Size([10, 3, 1080, 1920]), torch.Size([10, 3, 1080, 1920])
DEBUG   || 2022-10-17 22:30:06.933 || Means:, 0.38166454434394836, 0.3909641206264496, 0.12104828655719757
DEBUG   || 2022-10-17 22:30:07.239 || Shapes: torch.Size([10, 3, 1080, 1920]), torch.Size([10, 3, 1080, 1920]), torch.Size([10, 3, 1080, 1920])
DEBUG   || 2022-10-17 22:30:07.324 || Means:, 0.3812848627567291, 0.3909641206264496, 0.12104828655719757
DEBUG   || 2022-10-17 22:30:23.891 || Ssim:, 0.7561792135238647, 0.7498580813407898, 0.44189637899398804
DEBUG   || 2022-10-17 22:30:24.133 || Ssim:, 0.7904579043388367, 0.8004277348518372, 0.4970827102661133
DEBUG   || 2022-10-17 22:30:26.777 || Shapes: torch.Size([10, 3, 1080, 1920]), torch.Size([10, 3, 1080, 1920]), torch.Size([10, 3, 1080, 1920])
DEBUG   || 2022-10-17 22:30:26.819 || Shapes: torch.Size([10, 3, 1080, 1920]), torch.Size([10, 3, 1080, 1920]), torch.Size([10, 3, 1080, 1920])
